ID,Diver,Buddy,Site No.,Site Name,Latitude,Longitude,Date,vis,Direction,Time,P-Qs,Depth,Method,Block,Code,Species,Common name,Total,Inverts,2.5,5,7.5,10,12.5,15,20,25,30,35,40,50,62.5,75,87.5,100,112.5,125,137.5,150,162.5,175,187.5,200,250,300,350,400
755,Claire Attridge,Kieran Cox,KCCA15,Cable Beach (Blow Hole),48.82484,-125.16067,07-08-2022,2.5,120,10:10,KDC,3,2,2,spu,Strongylocentrotus purpuratus,Purple sea urchin,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
756,Claire Attridge,Kieran Cox,KCCA15,Cable Beach (Blow Hole),48.82484,-125.16067,07-08-2022,2.5,120,10:10,KDC,3,2,2,aca,Apostichopus californicus,California sea cucumber,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
757,Claire Attridge,Kieran Cox,KCCA15,Cable Beach (Blow Hole),48.82484,-125.16067,07-08-2022,2.5,120,10:10,KDC,3,2,2,cgi,Crassadoma gigantea,Purple-hinged rock scallop,1,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
758,Claire Attridge,Kieran Cox,KCCA15,Cable Beach (Blow Hole),48.82484,-125.16067,07-08-2022,2.5,120,10:10,KDC,3,2,2,pmi,Patiria miniata,Bat star,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
759,Claire Attridge,Kieran Cox,KCCA15,Cable Beach (Blow Hole),48.82484,-125.16067,07-08-2022,2.5,120,10:10,KDC,3,2,2,pla,Pholis laeta,Crescent gunnel,1,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
760,Claire Attridge,Kieran Cox,KCCA15,Cable Beach (Blow Hole),48.82484,-125.16067,07-08-2022,2.5,120,10:10,KDC,3,2,2,poc,Pisaster ochraceus,Purple sea star,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
761,Claire Attridge,Kieran Cox,KCCA15,Cable Beach (Blow Hole),48.82484,-125.16067,07-08-2022,2.5,120,10:10,KDC,3,2,2,cfo,Ceratostoma foliatum,Leafy hornmouth,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
762,Claire Attridge,Kieran Cox,KCCA15,Cable Beach (Blow Hole),48.82484,-125.16067,07-08-2022,2.5,120,10:10,KDC,3,2,2,hpu,Henricia pumila,Dwarf mottled henricia,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
763,Claire Attridge,Kieran Cox,KCCA15,Cable Beach (Blow Hole),48.82484,-125.16067,07-08-2022,2.5,120,10:10,KDC,3,2,2,cste,Cryptochiton stelleri,Gumboot chiton,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
764,Claire Attridge,Kieran Cox,KCCA15,Cable Beach (Blow Hole),48.82484,-125.16067,07-08-2022,2.5,120,10:10,KDC,3,2,2,clu,Cadlina luteomarginata,Yellow-edge cadlina,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
765,Claire Attridge,Kieran Cox,KCCA15,Cable Beach (Blow Hole),48.82484,-125.16067,07-08-2022,2.5,120,10:10,KDC,3,2,2,ahu,Acanthodoris hudsoni,Hudson's horned dorid,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
766,Claire Attridge,Kieran Cox,KCCA15,Cable Beach (Blow Hole),48.82484,-125.16067,07-08-2022,2.5,120,10:10,KDC,3,2,2,ala,Artedius lateralis,Smoothhead sculpin,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
767,Claire Attridge,Kieran Cox,KCCA15,Cable Beach (Blow Hole),48.82484,-125.16067,07-08-2022,2.5,120,10:10,KDC,3,2,2,aha,Artedius harringtoni,Scalyhead sculpin,1,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
768,Claire Attridge,Kieran Cox,KCCA15,Cable Beach (Blow Hole),48.82484,-125.16067,07-08-2022,2.5,120,10:10,KDC,3,2,2,hle,Henricia leviuscula,Pacific blood star,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
769,Claire Attridge,Kieran Cox,KCCA15,Cable Beach (Blow Hole),48.82484,-125.16067,07-08-2022,2.5,120,10:10,KDC,3,2,2,tonicella,Tonicella spp. ,Unidentified chiton,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
770,Claire Attridge,Kieran Cox,KCCA15,Cable Beach (Blow Hole),48.82484,-125.16067,07-08-2022,2.5,120,10:10,KDC,3,2,2,hcr,Hermissenda crassicornis,Opalescent nudibranch,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
771,Claire Attridge,Kieran Cox,KCCA15,Cable Beach (Blow Hole),48.82484,-125.16067,07-08-2022,2.5,120,10:10,KDC,3,2,2,dez,Debris - Zero,No Debris found,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
772,Kieran Cox,Claire Attridge,KCCA15,Cable Beach (Blow Hole),48.82484,-125.16067,07-08-2022,2.5,120,10:10,KDC,3,1,1,ela,Embiotoca lateralis,Striped seaperch,12,0,5,4,,1,,1,1,,,,,,,,,,,,,,,,,,,,,
773,Kieran Cox,Claire Attridge,KCCA15,Cable Beach (Blow Hole),48.82484,-125.16067,07-08-2022,2.5,120,10:10,KDC,3,1,1,ela,Embiotoca lateralis,Striped seaperch,8,0,,,1,,1,2,2,2,,,,,,,,,,,,,,,,,,,,
774,Kieran Cox,Claire Attridge,KCCA15,Cable Beach (Blow Hole),48.82484,-125.16067,07-08-2022,2.5,120,10:10,KDC,3,1,1,rva,Rhacochilus vacca,Pile perch,3,0,,,1,,,1,1,,,,,,,,,,,,,,,,,,,,,
775,Kieran Cox,Claire Attridge,KCCA15,Cable Beach (Blow Hole),48.82484,-125.16067,07-08-2022,2.5,120,10:10,KDC,3,1,1,rni,Rhinogobiops nicholsii,Blackeye goby,12,0,,1,4,6,1,,,,,,,,,,,,,,,,,,,,,,,
776,Kieran Cox,Claire Attridge,KCCA15,Cable Beach (Blow Hole),48.82484,-125.16067,07-08-2022,2.5,120,10:10,KDC,3,1,1,cag,Cymatogaster aggregata,Shiner perch,5,0,,4,1,,,,,,,,,,,,,,,,,,,,,,,,,
777,Kieran Cox,Claire Attridge,KCCA15,Cable Beach (Blow Hole),48.82484,-125.16067,07-08-2022,2.5,120,10:10,KDC,3,1,1,sebastes,Sebastes spp.,Unidentified rockfish,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
778,Kieran Cox,Claire Attridge,KCCA15,Cable Beach (Blow Hole),48.82484,-125.16067,07-08-2022,2.5,120,10:10,KDC,3,1,1,bfr,Brachyistius frenatus,Kelp perch,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
779,Kieran Cox,Claire Attridge,KCCA15,Cable Beach (Blow Hole),48.82484,-125.16067,07-08-2022,2.5,120,10:10,KDC,3,1,1,sca,Sebastes caurinus,Copper rockfish,1,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
780,Kieran Cox,Claire Attridge,KCCA15,Cable Beach (Blow Hole),48.82484,-125.16067,07-08-2022,2.5,120,10:10,KDC,3,2,1,mfra,Mesocentrotus franciscanus,Red sea urchin,95,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,
781,Kieran Cox,Claire Attridge,KCCA15,Cable Beach (Blow Hole),48.82484,-125.16067,07-08-2022,2.5,120,10:10,KDC,3,2,1,hermit,Paguroidea spp.,Unidentified hermit crab,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
782,Kieran Cox,Claire Attridge,KCCA15,Cable Beach (Blow Hole),48.82484,-125.16067,07-08-2022,2.5,120,10:10,KDC,3,2,1,sfo,Stylasterias forreri,Velcro seastar,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
783,Kieran Cox,Claire Attridge,KCCA15,Cable Beach (Blow Hole),48.82484,-125.16067,07-08-2022,2.5,120,10:10,KDC,3,2,1,cfo,Ceratostoma foliatum,Leafy hornmouth,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
784,Kieran Cox,Claire Attridge,KCCA15,Cable Beach (Blow Hole),48.82484,-125.16067,07-08-2022,2.5,120,10:10,KDC,3,2,1,hde,Hexagrammos decagrammus,Kelp greenling,1,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
785,Kieran Cox,Claire Attridge,KCCA15,Cable Beach (Blow Hole),48.82484,-125.16067,07-08-2022,2.5,120,10:10,KDC,3,2,1,poc,Pisaster ochraceus,Purple sea star,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
786,Kieran Cox,Claire Attridge,KCCA15,Cable Beach (Blow Hole),48.82484,-125.16067,07-08-2022,2.5,120,10:10,KDC,3,2,1,ami,Acmaea mitra,Whitecap limpet,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
787,Kieran Cox,Claire Attridge,KCCA15,Cable Beach (Blow Hole),48.82484,-125.16067,07-08-2022,2.5,120,10:10,KDC,3,2,1,spu,Strongylocentrotus purpuratus,Purple sea urchin,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
788,Kieran Cox,Claire Attridge,KCCA15,Cable Beach (Blow Hole),48.82484,-125.16067,07-08-2022,2.5,120,10:10,KDC,3,2,1,dim,Dermasterias imbricata,Leather star,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
789,Kieran Cox,Claire Attridge,KCCA15,Cable Beach (Blow Hole),48.82484,-125.16067,07-08-2022,2.5,120,10:10,KDC,3,2,1,ahu,Acanthodoris hudsoni,Hudson's horned dorid,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
790,Kieran Cox,Claire Attridge,KCCA15,Cable Beach (Blow Hole),48.82484,-125.16067,07-08-2022,2.5,120,10:10,KDC,3,2,1,ppr,Pugettia producta,Northern kelp crab,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
791,Kieran Cox,Claire Attridge,KCCA15,Cable Beach (Blow Hole),48.82484,-125.16067,07-08-2022,2.5,120,10:10,KDC,3,2,1,das,Diodora aspera,Rough keyhole limpet,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
792,Kieran Cox,Claire Attridge,KCCA15,Cable Beach (Blow Hole),48.82484,-125.16067,07-08-2022,2.5,120,10:10,KDC,3,2,1,tonicella,Tonicella spp. ,Unidentified chiton,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
793,Kieran Cox,Claire Attridge,KCCA15,Cable Beach (Blow Hole),48.82484,-125.16067,07-08-2022,2.5,120,10:10,KDC,3,2,1,aca,Apostichopus californicus,California sea cucumber,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
794,Kieran Cox,Claire Attridge,KCCA15,Cable Beach (Blow Hole),48.82484,-125.16067,07-08-2022,2.5,120,10:10,KDC,3,2,1,cste,Cryptochiton stelleri,Gumboot chiton,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
795,Kieran Cox,Claire Attridge,KCCA15,Cable Beach (Blow Hole),48.82484,-125.16067,07-08-2022,2.5,120,10:10,KDC,3,2,1,dez,Debris - Zero,No Debris found,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
796,Claire Attridge,Kieran Cox,KCCA16,Tzartus 116,48.90084,-125.0811,18/08/2022,2.5,50,10:48,KDC,3,1,2,cag,Cymatogaster aggregata,Shiner perch,23,0,,10,9,3,1,,,,,,,,,,,,,,,,,,,,,,,
797,Claire Attridge,Kieran Cox,KCCA16,Tzartus 116,48.90084,-125.0811,18/08/2022,2.5,50,10:48,KDC,3,1,2,bfr,Brachyistius frenatus,Kelp perch,14,0,,3,4,6,1,,,,,,,,,,,,,,,,,,,,,,,
798,Claire Attridge,Kieran Cox,KCCA16,Tzartus 116,48.90084,-125.0811,18/08/2022,2.5,50,10:48,KDC,3,1,2,rva,Rhacochilus vacca,Pile perch,10,0,,1,6,3,,,,,,,,,,,,,,,,,,,,,,,,
799,Claire Attridge,Kieran Cox,KCCA16,Tzartus 116,48.90084,-125.0811,18/08/2022,2.5,50,10:48,KDC,3,1,2,ela,Embiotoca lateralis,Striped seaperch,9,0,,,2,4,1,,1,1,,,,,,,,,,,,,,,,,,,,
800,Claire Attridge,Kieran Cox,KCCA16,Tzartus 116,48.90084,-125.0811,18/08/2022,2.5,50,10:48,KDC,3,1,2,hde,Hexagrammos decagrammus,Kelp greenling,4,0,,,,,1,,3,,,,,,,,,,,,,,,,,,,,,
801,Claire Attridge,Kieran Cox,KCCA16,Tzartus 116,48.90084,-125.0811,18/08/2022,2.5,50,10:48,KDC,3,1,2,rni,Rhinogobiops nicholsii,Blackeye goby,12,0,,,2,6,4,,,,,,,,,,,,,,,,,,,,,,,
802,Claire Attridge,Kieran Cox,KCCA16,Tzartus 116,48.90084,-125.0811,18/08/2022,2.5,50,10:48,KDC,3,2,2,rni,Rhinogobiops nicholsii,Blackeye goby,47,0,,6,16,18,7,,,,,,,,,,,,,,,,,,,,,,,
803,Claire Attridge,Kieran Cox,KCCA16,Tzartus 116,48.90084,-125.0811,18/08/2022,2.5,50,10:48,KDC,3,2,2,pgi,Pomaulax gibberosus,Red turban snail,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
804,Claire Attridge,Kieran Cox,KCCA16,Tzartus 116,48.90084,-125.0811,18/08/2022,2.5,50,10:48,KDC,3,2,2,dim,Dermasterias imbricata,Leather star,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
805,Claire Attridge,Kieran Cox,KCCA16,Tzartus 116,48.90084,-125.0811,18/08/2022,2.5,50,10:48,KDC,3,2,2,hermit,Paguroidea spp.,Unidentified hermit crab,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
806,Claire Attridge,Kieran Cox,KCCA16,Tzartus 116,48.90084,-125.0811,18/08/2022,2.5,50,10:48,KDC,3,2,2,oko,Orthasterias koehleri,Rainbow star,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
807,Claire Attridge,Kieran Cox,KCCA16,Tzartus 116,48.90084,-125.0811,18/08/2022,2.5,50,10:48,KDC,3,2,2,etr,Evasterias troschelii,Mottled starfish,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
808,Claire Attridge,Kieran Cox,KCCA16,Tzartus 116,48.90084,-125.0811,18/08/2022,2.5,50,10:48,KDC,3,2,2,poc,Pisaster ochraceus,Purple sea star,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
809,Claire Attridge,Kieran Cox,KCCA16,Tzartus 116,48.90084,-125.0811,18/08/2022,2.5,50,10:48,KDC,3,2,2,aca,Apostichopus californicus,California sea cucumber,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
810,Claire Attridge,Kieran Cox,KCCA16,Tzartus 116,48.90084,-125.0811,18/08/2022,2.5,50,10:48,KDC,3,0,2,sca,Sebastes caurinus,Copper rockfish,1,0,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
811,Claire Attridge,Kieran Cox,KCCA16,Tzartus 116,48.90084,-125.0811,18/08/2022,2.5,50,10:48,KDC,3,0,2,opi,Oxylebius pictus,Painted greenling,1,0,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
812,Claire Attridge,Kieran Cox,KCCA16,Tzartus 116,48.90084,-125.0811,18/08/2022,2.5,50,10:48,KDC,3,2,2,dez,Debris - Zero,No Debris found,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
813,Kieran Cox,Claire Attridge,KCCA16,Tzartus 116,48.90084,-125.0811,18/08/2022,2.5,50,10:48,KDC,3,1,1,hde,Hexagrammos decagrammus,Kelp greenling,3,0,,,1,,2,,,,,,,,,,,,,,,,,,,,,,,
814,Kieran Cox,Claire Attridge,KCCA16,Tzartus 116,48.90084,-125.0811,18/08/2022,2.5,50,10:48,KDC,3,1,1,rni,Rhinogobiops nicholsii,Blackeye goby,27,0,6,13,8,,,,,,,,,,,,,,,,,,,,,,,,,
815,Kieran Cox,Claire Attridge,KCCA16,Tzartus 116,48.90084,-125.0811,18/08/2022,2.5,50,10:48,KDC,3,1,1,bfr,Brachyistius frenatus,Kelp perch,8,0,1,3,1,2,1,,,,,,,,,,,,,,,,,,,,,,,
816,Kieran Cox,Claire Attridge,KCCA16,Tzartus 116,48.90084,-125.0811,18/08/2022,2.5,50,10:48,KDC,3,1,1,cag,Cymatogaster aggregata,Shiner perch,44,0,37,7,,,,,,,,,,,,,,,,,,,,,,,,,,
817,Kieran Cox,Claire Attridge,KCCA16,Tzartus 116,48.90084,-125.0811,18/08/2022,2.5,50,10:48,KDC,3,1,1,rva,Rhacochilus vacca,Pile perch,11,0,4,7,,,,,,,,,,,,,,,,,,,,,,,,,,
818,Kieran Cox,Claire Attridge,KCCA16,Tzartus 116,48.90084,-125.0811,18/08/2022,2.5,50,10:48,KDC,3,1,1,sebastes,Sebastes spp.,Unidentified rockfish,3,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
819,Kieran Cox,Claire Attridge,KCCA16,Tzartus 116,48.90084,-125.0811,18/08/2022,2.5,50,10:48,KDC,3,2,1,pgi,Pomaulax gibberosus,Red turban snail,170,170,,,,,,,,,,,,,,,,,,,,,,,,,,,,
820,Kieran Cox,Claire Attridge,KCCA16,Tzartus 116,48.90084,-125.0811,18/08/2022,2.5,50,10:48,KDC,3,2,1,rni,Rhinogobiops nicholsii,Blackeye goby,116,0,35,55,26,,,,,,,,,,,,,,,,,,,,,,,,,
821,Kieran Cox,Claire Attridge,KCCA16,Tzartus 116,48.90084,-125.0811,18/08/2022,2.5,50,10:48,KDC,3,2,1,ami,Acmaea mitra,Whitecap limpet,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
822,Kieran Cox,Claire Attridge,KCCA16,Tzartus 116,48.90084,-125.0811,18/08/2022,2.5,50,10:48,KDC,3,2,1,dim,Dermasterias imbricata,Leather star,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
823,Kieran Cox,Claire Attridge,KCCA16,Tzartus 116,48.90084,-125.0811,18/08/2022,2.5,50,10:48,KDC,3,2,1,tonicella,Tonicella spp. ,Unidentified chiton,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
824,Kieran Cox,Claire Attridge,KCCA16,Tzartus 116,48.90084,-125.0811,18/08/2022,2.5,50,10:48,KDC,3,2,1,etr,Evasterias troschelii,Mottled starfish,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
825,Kieran Cox,Claire Attridge,KCCA16,Tzartus 116,48.90084,-125.0811,18/08/2022,2.5,50,10:48,KDC,3,2,1,sfo,Stylasterias forreri,Velcro seastar,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
826,Kieran Cox,Claire Attridge,KCCA16,Tzartus 116,48.90084,-125.0811,18/08/2022,2.5,50,10:48,KDC,3,2,1,hermit,Paguroidea spp.,Unidentified hermit crab,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
827,Kieran Cox,Claire Attridge,KCCA16,Tzartus 116,48.90084,-125.0811,18/08/2022,2.5,50,10:48,KDC,3,2,1,poc,Pisaster ochraceus,Purple sea star,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
828,Kieran Cox,Claire Attridge,KCCA16,Tzartus 116,48.90084,-125.0811,18/08/2022,2.5,50,10:48,KDC,3,2,1,hde,Hexagrammos decagrammus,Kelp greenling,3,0,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,
829,Kieran Cox,Claire Attridge,KCCA16,Tzartus 116,48.90084,-125.0811,18/08/2022,2.5,50,10:48,KDC,3,2,1,pmi,Patiria miniata,Bat star,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
830,Kieran Cox,Claire Attridge,KCCA16,Tzartus 116,48.90084,-125.0811,18/08/2022,2.5,50,10:48,KDC,3,2,1,dez,Debris - Zero,No Debris found,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
831,Kieran Cox,Claire Attridge,KCCA17,Turf Island 2,48.884864,-125.146937,20/08/2022,3.5,60,9:34,KDC,2.5,1,2,hde,Hexagrammos decagrammus,Kelp greenling,12,0,,2,2,2,1,3,1,,1,,,,,,,,,,,,,,,,,,,
832,Kieran Cox,Claire Attridge,KCCA17,Turf Island 2,48.884864,-125.146937,20/08/2022,3.5,60,9:34,KDC,2.5,1,2,cag,Cymatogaster aggregata,Shiner perch,66,0,17,6,18,25,,,,,,,,,,,,,,,,,,,,,,,,
833,Kieran Cox,Claire Attridge,KCCA17,Turf Island 2,48.884864,-125.146937,20/08/2022,3.5,60,9:34,KDC,2.5,1,2,rva,Rhacochilus vacca,Pile perch,2,0,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,
834,Kieran Cox,Claire Attridge,KCCA17,Turf Island 2,48.884864,-125.146937,20/08/2022,3.5,60,9:34,KDC,2.5,1,2,ela,Embiotoca lateralis,Striped seaperch,1,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
835,Kieran Cox,Claire Attridge,KCCA17,Turf Island 2,48.884864,-125.146937,20/08/2022,3.5,60,9:34,KDC,2.5,2,2,pgi,Pomaulax gibberosus,Red turban snail,261,261,,,,,,,,,,,,,,,,,,,,,,,,,,,,
836,Kieran Cox,Claire Attridge,KCCA17,Turf Island 2,48.884864,-125.146937,20/08/2022,3.5,60,9:34,KDC,2.5,2,2,mfra,Mesocentrotus franciscanus,Red sea urchin,251,251,,,,,,,,,,,,,,,,,,,,,,,,,,,,
837,Kieran Cox,Claire Attridge,KCCA17,Turf Island 2,48.884864,-125.146937,20/08/2022,3.5,60,9:34,KDC,2.5,2,2,aca,Apostichopus californicus,California sea cucumber,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
838,Kieran Cox,Claire Attridge,KCCA17,Turf Island 2,48.884864,-125.146937,20/08/2022,3.5,60,9:34,KDC,2.5,2,2,dim,Dermasterias imbricata,Leather star,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
839,Kieran Cox,Claire Attridge,KCCA17,Turf Island 2,48.884864,-125.146937,20/08/2022,3.5,60,9:34,KDC,2.5,2,2,oko,Orthasterias koehleri,Rainbow star,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
840,Kieran Cox,Claire Attridge,KCCA17,Turf Island 2,48.884864,-125.146937,20/08/2022,3.5,60,9:34,KDC,2.5,2,2,aha,Artedius harringtoni,Scalyhead sculpin,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
841,Kieran Cox,Claire Attridge,KCCA17,Turf Island 2,48.884864,-125.146937,20/08/2022,3.5,60,9:34,KDC,2.5,2,2,ami,Acmaea mitra,Whitecap limpet,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
842,Kieran Cox,Claire Attridge,KCCA17,Turf Island 2,48.884864,-125.146937,20/08/2022,3.5,60,9:34,KDC,2.5,2,2,poc,Pisaster ochraceus,Purple sea star,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
843,Kieran Cox,Claire Attridge,KCCA17,Turf Island 2,48.884864,-125.146937,20/08/2022,3.5,60,9:34,KDC,2.5,2,2,pmi,Patiria miniata,Bat star,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,
844,Kieran Cox,Claire Attridge,KCCA17,Turf Island 2,48.884864,-125.146937,20/08/2022,3.5,60,9:34,KDC,2.5,2,2,tonicella,Tonicella spp. ,Unidentified chiton,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
845,Kieran Cox,Claire Attridge,KCCA17,Turf Island 2,48.884864,-125.146937,20/08/2022,3.5,60,9:34,KDC,2.5,2,2,por,Pholis ornata,Saddleback gunnel,1,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
846,Kieran Cox,Claire Attridge,KCCA17,Turf Island 2,48.884864,-125.146937,20/08/2022,3.5,60,9:34,KDC,2.5,2,2,rni,Rhinogobiops nicholsii,Blackeye goby,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
847,Kieran Cox,Claire Attridge,KCCA17,Turf Island 2,48.884864,-125.146937,20/08/2022,3.5,60,9:34,KDC,2.5,2,2,cha,Chlamys hastata,Swimming scallop,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
848,Kieran Cox,Claire Attridge,KCCA17,Turf Island 2,48.884864,-125.146937,20/08/2022,3.5,60,9:34,KDC,2.5,2,2,ogr,Oregonia gracilis,Graceful decorator crab,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
849,Kieran Cox,Claire Attridge,KCCA17,Turf Island 2,48.884864,-125.146937,20/08/2022,3.5,60,9:34,KDC,2.5,2,2,ppr,Pugettia producta,Northern kelp crab,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
850,Kieran Cox,Claire Attridge,KCCA17,Turf Island 2,48.884864,-125.146937,20/08/2022,3.5,60,9:34,KDC,2.5,2,2,hermit,Paguroidea spp.,Unidentified hermit crab,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
851,Kieran Cox,Claire Attridge,KCCA17,Turf Island 2,48.884864,-125.146937,20/08/2022,3.5,60,9:34,KDC,2.5,2,2,cgi,Crassadoma gigantea,Purple-hinged rock scallop,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
852,Kieran Cox,Claire Attridge,KCCA17,Turf Island 2,48.884864,-125.146937,20/08/2022,3.5,60,9:34,KDC,2.5,2,2,lbe,Lophopanopeus bellus,Black-clawed crab,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
853,Kieran Cox,Claire Attridge,KCCA17,Turf Island 2,48.884864,-125.146937,20/08/2022,3.5,60,9:34,KDC,2.5,2,2,hka,Haliotis kamtschatkana,Pinto abalone,1,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
854,Kieran Cox,Claire Attridge,KCCA17,Turf Island 2,48.884864,-125.146937,20/08/2022,3.5,60,9:34,KDC,2.5,2,2,etr,Evasterias troschelii,Mottled starfish,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
855,Kieran Cox,Claire Attridge,KCCA17,Turf Island 2,48.884864,-125.146937,20/08/2022,3.5,60,9:34,KDC,2.5,2,2,das,Diodora aspera,Rough keyhole limpet,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
856,Kieran Cox,Claire Attridge,KCCA17,Turf Island 2,48.884864,-125.146937,20/08/2022,3.5,60,9:34,KDC,2.5,2,2,hde,Hexagrammos decagrammus,Kelp greenling,4,0,,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,
857,Kieran Cox,Claire Attridge,KCCA17,Turf Island 2,48.884864,-125.146937,20/08/2022,3.5,60,9:34,KDC,2.5,2,2,dez,Debris - Zero,No Debris found,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
858,Claire Attridge,Kieran Cox,KCCA17,Turf Island 2,48.884864,-125.146937,20/08/2022,3.5,60,9:34,KDC,2.5,1,1,hde,Hexagrammos decagrammus,Kelp greenling,18,0,,,,6,6,3,,2,1,,,,,,,,,,,,,,,,,,,
859,Claire Attridge,Kieran Cox,KCCA17,Turf Island 2,48.884864,-125.146937,20/08/2022,3.5,60,9:34,KDC,2.5,1,1,rva,Rhacochilus vacca,Pile perch,10,0,,,,5,2,2,1,,,,,,,,,,,,,,,,,,,,,
860,Claire Attridge,Kieran Cox,KCCA17,Turf Island 2,48.884864,-125.146937,20/08/2022,3.5,60,9:34,KDC,2.5,1,1,cag,Cymatogaster aggregata,Shiner perch,45,0,,10,8,17,5,5,,,,,,,,,,,,,,,,,,,,,,
861,Claire Attridge,Kieran Cox,KCCA17,Turf Island 2,48.884864,-125.146937,20/08/2022,3.5,60,9:34,KDC,2.5,1,1,bfr,Brachyistius frenatus,Kelp perch,2,0,,,2,,,,,,,,,,,,,,,,,,,,,,,,,
