date,site,site_type,surveyor,buddy_pair,survey_complete,survey_direction,survey_type,transect_length_m,belt_start_depth_m,belt_end_depth_m,start_time,end_time,block,quadrat_distance_m,quad_depth_m,macroalgae,substrate,<2.5cm,2.5-5.0cm,5.0-7.5cm,7.5-10.0cm,10.0-12.5cm,12.5-15.0cm,unsized,comments,,,,,,,
2024-05-31,pyramid_rock,rocky,CB,CB_BM,yes,perpendicular,quadrat,33,11.7,2.2,10:58,11:20,left,14,7.2,no,bedrock,0,0,0,0,0,0,0,,,,,,,,
2024-05-31,pyramid_rock,rocky,CB,CB_BM,yes,perpendicular,quadrat,33,11.7,2.2,10:58,11:20,left,18,8.3,no,bedrock,0,1,0,0,0,0,0,,,,,,,,
2024-05-31,pyramid_rock,rocky,CB,CB_BM,yes,perpendicular,quadrat,33,11.7,2.2,10:58,11:20,left,22,8.4,no,bedrock,1,0,0,0,0,0,0,,,,,,,,
2024-05-31,pyramid_rock,rocky,CB,CB_BM,yes,perpendicular,quadrat,33,11.7,2.2,10:58,11:20,left,26,8.9,no,bedrock,0,1,0,0,0,0,0,,,,,,,,
2024-05-31,pyramid_rock,rocky,CB,CB_BM,yes,perpendicular,quadrat,33,11.7,2.2,10:58,11:20,left,30,10.3,no,bedrock,0,0,0,0,0,0,0,,,,,,,,
2024-05-31,pyramid_rock,rocky,CB,CB_BM,yes,parallel,belt,20,5.8,6.6,12:19,12:51,left,NA,NA,no,bedrock,3,21,17,0,1,0,0,,,,,,,,
2024-05-31,pyramid_rock,rocky,CB,CB_BM,yes,parallel,quadrat,20,5.8,6.6,12:52,13:09,left,2,5.4,no,bedrock,0,4,0,0,0,0,0,,,,,,,,
2024-05-31,pyramid_rock,rocky,CB,CB_BM,yes,parallel,quadrat,20,5.8,6.6,12:52,13:09,left,6,5.5,no,bedrock,0,1,2,0,0,0,0,,,,,,,,
2024-05-31,pyramid_rock,rocky,CB,CB_BM,yes,parallel,quadrat,20,5.8,6.6,12:52,13:09,left,10,5.8,no,bedrock,1,2,2,0,0,0,0,,,,,,,,
2024-05-31,pyramid_rock,rocky,CB,CB_BM,yes,parallel,quadrat,20,5.8,6.6,12:52,13:09,left,14,5.6,no,bedrock,0,0,0,0,0,0,0,,,,,,,,
2024-05-31,pyramid_rock,rocky,CB,CB_BM,yes,parallel,quadrat,20,5.8,6.6,12:52,13:09,left,18,6.4,no,bedrock,0,1,1,0,0,0,0,,,,,,,,
2024-05-31,goby_town,rocky,CB,CB_BM,yes,perpendicular,belt,43,11.1,1,15:15,15:40,left,NA,NA,no,cobble,0,0,4,15,5,0,0,,,,,,,,
2024-05-31,goby_town,rocky,CB,CB_BM,yes,perpendicular,quadrat,43,11.1,1,15:42,16:09,left,2,1.5,no,cobble,0,0,0,3,3,0,0,,,,,,,,
2024-05-31,goby_town,rocky,CB,CB_BM,yes,perpendicular,quadrat,43,11.1,1,15:42,16:09,left,6,2.9,no,boulder,0,0,0,2,1,0,0,,,,,,,,
2024-05-31,goby_town,rocky,CB,CB_BM,yes,perpendicular,quadrat,43,11.1,1,15:42,16:09,left,10,4.5,no,cobble,0,0,0,0,0,0,0,,,,,,,,
2024-05-31,goby_town,rocky,CB,CB_BM,yes,perpendicular,quadrat,43,11.1,1,15:42,16:09,left,14,4.9,no,cobble,0,0,1,1,0,0,0,,,,,,,,
2024-05-31,goby_town,rocky,CB,CB_BM,yes,perpendicular,quadrat,43,11.1,1,15:42,16:09,left,18,5.5,no,cobble,0,0,0,1,0,0,0,,,,,,,,
2024-05-31,goby_town,rocky,CB,CB_BM,yes,perpendicular,quadrat,43,11.1,1,15:42,16:09,left,22,6,no,cobble,0,0,0,0,0,0,0,,,,,,,,
2024-05-31,goby_town,rocky,CB,CB_BM,yes,perpendicular,quadrat,43,11.1,1,15:42,16:09,left,26,6.8,no,sand,0,0,0,0,0,0,0,,,,,,,,
2024-05-31,goby_town,rocky,CB,CB_BM,yes,perpendicular,quadrat,43,11.1,1,15:42,16:09,left,30,7.6,no,sand,0,0,0,0,0,0,0,,,,,,,,
2024-05-31,goby_town,rocky,CB,CB_BM,yes,perpendicular,quadrat,43,11.1,1,15:42,16:09,left,34,8.8,no,sand,0,0,0,0,0,0,0,,,,,,,,
2024-05-31,goby_town,rocky,CB,CB_BM,yes,perpendicular,quadrat,43,11.1,1,15:42,16:09,left,38,10,no,sand,0,0,0,0,0,0,0,,,,,,,,
2024-05-31,goby_town,rocky,CB,CB_BM,yes,perpendicular,quadrat,43,11.1,1,15:42,16:09,left,42,11.4,no,sand,0,0,0,0,0,0,0,,,,,,,,
2024-05-30,wizard_N,rocky,GS,VK_GS,yes,perpendicular,belt,50,11.3,2.4,15:09,15:44,right,NA,NA,no,bedrock,0,7,7,4,1,0,0,,,,,,,,
2024-05-30,wizard_N,rocky,GS,VK_GS,yes,perpendicular,quadrat,50,11.3,2.4,15:09,15:44,right,2,2.6,no,bedrock,0,0,0,0,1,0,0,,,,,,,,
2024-05-30,wizard_N,rocky,GS,VK_GS,yes,perpendicular,quadrat,50,11.3,2.4,15:09,15:44,right,6,4.7,no,bedrock,0,0,0,0,0,0,0,,,,,,,,
2024-05-30,wizard_N,rocky,GS,VK_GS,yes,perpendicular,quadrat,50,11.3,2.4,15:09,15:44,right,10,5.8,no,bedrock,0,0,0,0,0,0,0,,,,,,,,
2024-05-30,wizard_N,rocky,GS,VK_GS,yes,perpendicular,quadrat,50,11.3,2.4,15:09,15:44,right,14,6.2,no,bedrock,0,0,0,0,0,0,0,,,,,,,,
2024-05-30,wizard_N,rocky,GS,VK_GS,yes,perpendicular,quadrat,50,11.3,2.4,15:09,15:44,right,18,7,no,bedrock,0,0,0,0,0,0,0,,,,,,,,
2024-05-30,wizard_N,rocky,GS,VK_GS,yes,perpendicular,quadrat,50,11.3,2.4,15:09,15:44,right,22,8.7,no,bedrock,0,0,0,1,0,0,0,,,,,,,,
2024-05-30,wizard_N,rocky,GS,VK_GS,yes,perpendicular,quadrat,50,11.3,2.4,15:09,15:44,right,26,9,no,bedrock,0,0,0,0,0,0,0,,,,,,,,
2024-05-30,wizard_N,rocky,GS,VK_GS,yes,perpendicular,quadrat,50,11.3,2.4,15:09,15:44,right,30,9.4,no,bedrock,0,0,0,0,0,0,0,,,,,,,,
2024-05-30,wizard_N,rocky,GS,VK_GS,yes,perpendicular,quadrat,50,11.3,2.4,15:09,15:44,right,34,9.7,no,bedrock,0,0,0,0,0,0,0,,,,,,,,
2024-05-30,wizard_N,rocky,GS,VK_GS,yes,perpendicular,quadrat,50,11.3,2.4,15:09,15:44,right,38,9.5,no,bedrock,0,1,1,0,0,0,0,,,,,,,,
2024-05-30,wizard_N,rocky,GS,VK_GS,yes,perpendicular,quadrat,50,11.3,2.4,15:09,15:44,right,42,10.5,no,bedrock,0,0,0,0,0,0,0,,,,,,,,
2024-05-30,wizard_N,rocky,GS,VK_GS,yes,perpendicular,quadrat,50,11.3,2.4,15:09,15:44,right,46,11.3,no,sand,0,0,0,0,0,0,0,,,,,,,,
2024-05-30,wizard_N,rocky,GS,VK_GS,yes,parallel,belt,20,7.9,7.3,17:18,17:48,right,NA,NA,no,bedrock,0,1,7,6,1,0,0,,,,,,,,
2024-05-30,wizard_N,rocky,GS,VK_GS,yes,parallel,quadrat,20,7.9,7.3,17:18,17:48,right,0,6.7,no,bedrock,0,0,0,0,0,0,1,,,,,,,,
2024-05-30,wizard_N,rocky,GS,VK_GS,yes,parallel,quadrat,20,7.9,7.3,17:18,17:48,right,4,6.8,no,bedrock,0,0,3,1,0,0,0,,,,,,,,
2024-05-30,wizard_N,rocky,GS,VK_GS,yes,parallel,quadrat,20,7.9,7.3,17:18,17:48,right,8,6.8,no,bedrock,0,0,0,1,0,0,0,,,,,,,,
2024-05-30,wizard_N,rocky,GS,VK_GS,yes,parallel,quadrat,20,7.9,7.3,17:18,17:48,right,12,7.2,no,bedrock,0,0,0,0,0,0,0,,,,,,,,
2024-05-30,wizard_N,rocky,GS,VK_GS,yes,parallel,quadrat,20,7.9,7.3,17:18,17:48,right,16,7.1,no,bedrock,0,0,0,0,0,0,0,,,,,,,,
2024-05-31,second_beach,kelp,GS,VK_GS,yes,perpendicular,belt,43,11.4,2.5,9:28,10:00,right,NA,NA,yes,bedrock,0,0,0,2,1,0,0,,,,,,,,
2024-05-31,second_beach,kelp,GS,VK_GS,yes,perpendicular,quadrat,43,11.4,2.5,9:28,10:00,right,12,4.2,yes,bedrock,0,0,0,1,0,0,0,quadrat survey started at 10m length due to surge (unworkable conditions in shallower depths),,,,,,,
2024-05-31,second_beach,kelp,GS,VK_GS,yes,perpendicular,quadrat,43,11.4,2.5,9:28,10:00,right,16,4.7,yes,bedrock,0,0,0,0,0,0,0,quadrat survey started at 10m length due to surge (unworkable conditions in shallower depths),,,,,,,
2024-05-31,second_beach,kelp,GS,VK_GS,yes,perpendicular,quadrat,43,11.4,2.5,9:28,10:00,right,20,6.2,no,bedrock,0,0,0,0,0,0,0,quadrat survey started at 10m length due to surge (unworkable conditions in shallower depths),,,,,,,
2024-05-31,second_beach,kelp,GS,VK_GS,yes,perpendicular,quadrat,43,11.4,2.5,9:28,10:00,right,24,6.4,no,bedrock,0,0,0,0,0,0,0,quadrat survey started at 10m length due to surge (unworkable conditions in shallower depths),,,,,,,
2024-05-31,second_beach,kelp,GS,VK_GS,yes,perpendicular,quadrat,43,11.4,2.5,9:28,10:00,right,28,7,no,bedrock,0,0,0,0,0,0,0,quadrat survey started at 10m length due to surge (unworkable conditions in shallower depths),,,,,,,
2024-05-31,second_beach,kelp,GS,VK_GS,yes,perpendicular,quadrat,43,11.4,2.5,9:28,10:00,right,32,8.1,no,bedrock,0,0,0,0,0,0,0,quadrat survey started at 10m length due to surge (unworkable conditions in shallower depths),,,,,,,
2024-05-31,second_beach,kelp,GS,VK_GS,yes,perpendicular,quadrat,43,11.4,2.5,9:28,10:00,right,36,9.8,no,sand,0,0,0,0,0,0,0,quadrat survey started at 10m length due to surge (unworkable conditions in shallower depths),,,,,,,
2024-05-31,second_beach,kelp,GS,VK_GS,yes,perpendicular,quadrat,43,11.4,2.5,9:28,10:00,right,40,10.5,no,cobble,0,0,0,0,0,0,0,quadrat survey started at 10m length due to surge (unworkable conditions in shallower depths),,,,,,,
2024-05-31,second_beach,kelp,GS,VK_GS,yes,parallel,belt,20,6.6,5.9,11:19,11:27,right,NA,NA,no,bedrock,0,0,0,0,0,0,0,,,,,,,,
2024-05-31,second_beach,kelp,GS,VK_GS,yes,parallel,quadrat,20,6.6,5.9,11:27,11:34,right,0,5.9,no,bedrock,0,0,0,0,0,0,0,,,,,,,,
2024-05-31,second_beach,kelp,GS,VK_GS,yes,parallel,quadrat,20,6.6,5.9,11:27,11:34,right,4,5.8,no,bedrock,0,0,0,0,0,0,0,,,,,,,,
2024-05-31,second_beach,kelp,GS,VK_GS,yes,parallel,quadrat,20,6.6,5.9,11:27,11:34,right,8,6.2,no,bedrock,0,0,0,0,0,0,0,,,,,,,,
2024-05-31,second_beach,kelp,GS,VK_GS,yes,parallel,quadrat,20,6.6,5.9,11:27,11:34,right,12,6.3,no,bedrock,0,0,0,0,0,0,0,,,,,,,,
2024-05-31,second_beach,kelp,GS,VK_GS,yes,parallel,quadrat,20,6.6,5.9,11:27,11:34,right,16,6.3,no,bedrock,0,0,0,0,0,0,0,,,,,,,,
2024-05-31,scotts_bay,rocky,GS,VK_GS,yes,perpendicular,belt,43,11.3,1.9,14:51,15:04,right,NA,NA,no,bedrock,0,1,5,1,0,0,3,,,,,,,,
2024-05-31,scotts_bay,rocky,GS,VK_GS,yes,perpendicular,quadrat,43,11.3,1.9,15:07,15:19,right,2,2.8,no,cobble,0,0,1,0,0,0,1,,,,,,,,
2024-05-31,scotts_bay,rocky,GS,VK_GS,yes,perpendicular,quadrat,43,11.3,1.9,15:07,15:19,right,6,4,no,cobble,0,0,1,0,0,0,0,,,,,,,,
2024-05-31,scotts_bay,rocky,GS,VK_GS,yes,perpendicular,quadrat,43,11.3,1.9,15:07,15:19,right,10,5.4,no,cobble,0,0,0,0,0,0,0,,,,,,,,
2024-05-31,scotts_bay,rocky,GS,VK_GS,yes,perpendicular,quadrat,43,11.3,1.9,15:07,15:19,right,14,6.6,no,sand,0,0,0,0,0,0,0,,,,,,,,
2024-05-31,scotts_bay,rocky,GS,VK_GS,yes,perpendicular,quadrat,43,11.3,1.9,15:07,15:19,right,18,7.2,no,sand,0,0,0,0,0,0,0,,,,,,,,
2024-05-31,scotts_bay,rocky,GS,VK_GS,yes,perpendicular,quadrat,43,11.3,1.9,15:07,15:19,right,22,7.4,no,sand,0,0,0,0,0,0,0,,,,,,,,
2024-05-31,scotts_bay,rocky,GS,VK_GS,yes,perpendicular,quadrat,43,11.3,1.9,15:07,15:19,right,26,7.9,no,sand,0,0,0,0,0,0,0,,,,,,,,
2024-05-31,scotts_bay,rocky,GS,VK_GS,yes,perpendicular,quadrat,43,11.3,1.9,15:07,15:19,right,30,8.4,no,sand,0,0,0,0,0,0,0,,,,,,,,
2024-05-31,scotts_bay,rocky,GS,VK_GS,yes,perpendicular,quadrat,43,11.3,1.9,15:07,15:19,right,34,9.2,no,sand,0,0,0,0,0,0,0,,,,,,,,
2024-05-31,scotts_bay,rocky,GS,VK_GS,yes,perpendicular,quadrat,43,11.3,1.9,15:07,15:19,right,38,10.2,no,sand,0,0,0,0,0,0,0,,,,,,,,
2024-05-31,scotts_bay,rocky,GS,VK_GS,yes,perpendicular,quadrat,43,11.3,1.9,15:07,15:19,right,42,11,no,sand,0,0,0,0,0,0,0,,,,,,,,
2024-06-01,danger_rock,kelp,GS,GS_VK,yes,perpendicular,belt,40,8.8,2,9:25,9:39,right,NA,NA,yes,bedrock,0,0,0,0,0,0,0,,,,,,,,
2024-06-01,danger_rock,kelp,GS,GS_VK,yes,perpendicular,quadrat,40,8.8,2,9:41,9:57,right,2,2.4,yes,bedrock,0,0,0,0,0,0,0,,,,,,,,
2024-06-01,danger_rock,kelp,GS,GS_VK,yes,perpendicular,quadrat,40,8.8,2,9:41,9:57,right,6,5.1,no,bedrock,0,0,0,0,0,0,0,,,,,,,,
2024-06-01,danger_rock,kelp,GS,GS_VK,yes,perpendicular,quadrat,40,8.8,2,9:41,9:57,right,10,5.5,no,bedrock,0,0,0,0,0,0,0,,,,,,,,
2024-06-01,danger_rock,kelp,GS,GS_VK,yes,perpendicular,quadrat,40,8.8,2,9:41,9:57,right,14,5.9,no,bedrock,0,0,0,0,0,0,0,,,,,,,,
2024-06-01,danger_rock,kelp,GS,GS_VK,yes,perpendicular,quadrat,40,8.8,2,9:41,9:57,right,18,6.6,no,bedrock,0,0,0,0,0,0,0,,,,,,,,
2024-06-01,danger_rock,kelp,GS,GS_VK,yes,perpendicular,quadrat,40,8.8,2,9:41,9:57,right,22,7,no,bedrock,0,0,0,0,0,0,0,,,,,,,,
2024-06-01,danger_rock,kelp,GS,GS_VK,yes,perpendicular,quadrat,40,8.8,2,9:41,9:57,right,26,8.1,no,bedrock,0,0,0,0,0,0,0,,,,,,,,
2024-06-01,danger_rock,kelp,GS,GS_VK,yes,perpendicular,quadrat,40,8.8,2,9:41,9:57,right,30,8.8,no,bedrock,0,0,0,0,0,0,0,,,,,,,,
2024-06-01,danger_rock,kelp,GS,GS_VK,yes,perpendicular,quadrat,40,8.8,2,9:41,9:57,right,34,8.9,no,bedrock,0,0,0,0,0,0,0,,,,,,,,
2024-06-01,danger_rock,kelp,GS,GS_VK,yes,perpendicular,quadrat,40,8.8,2,9:41,9:57,right,38,8.9,no,bedrock,0,0,0,0,0,0,0,,,,,,,,
2024-06-01,danger_rock,kelp,GS,GS_VK,yes,parallel,belt,20,6.9,6.7,11:07,11:22,right,NA,NA,no,bedrock,0,1,1,2,0,0,0,,,,,,,,
2024-06-01,danger_rock,kelp,GS,GS_VK,yes,parallel,quadrat,20,6.9,6.7,11:23,11:32,right,2,6.9,no,bedrock,0,0,0,0,0,0,0,,,,,,,,
2024-06-01,danger_rock,kelp,GS,GS_VK,yes,parallel,quadrat,20,6.9,6.7,11:23,11:32,right,6,6.8,no,bedrock,0,0,0,1,0,0,0,,,,,,,,
2024-06-01,danger_rock,kelp,GS,GS_VK,yes,parallel,quadrat,20,6.9,6.7,11:23,11:32,right,10,7,no,bedrock,0,0,0,0,0,0,0,,,,,,,,
2024-06-01,danger_rock,kelp,GS,GS_VK,yes,parallel,quadrat,20,6.9,6.7,11:23,11:32,right,14,7.5,no,bedrock,0,0,0,0,0,0,0,,,,,,,,
2024-06-01,danger_rock,kelp,GS,GS_VK,yes,parallel,quadrat,20,6.9,6.7,11:23,11:32,right,18,7.1,no,bedrock,0,0,0,0,0,0,0,,,,,,,,
2024-06-01,scotts_bay,rocky,GS,GS_VK,yes,parallel,belt,20,5.7,5.6,14:04,14:19,right,NA,NA,no,bedrock,0,0,3,3,1,0,0,,,,,,,,
2024-06-01,scotts_bay,rocky,GS,GS_VK,yes,parallel,quadrat,20,5.7,5.6,14:20,14:33,right,2,5.5,no,bedrock,0,0,0,0,0,0,0,,,,,,,,
2024-06-01,scotts_bay,rocky,GS,GS_VK,yes,parallel,quadrat,20,5.7,5.6,14:20,14:33,right,6,6.3,no,bedrock,0,0,0,0,0,0,0,,,,,,,,
2024-06-01,scotts_bay,rocky,GS,GS_VK,yes,parallel,quadrat,20,5.7,5.6,14:20,14:33,right,10,6.4,no,boulder,0,0,1,3,0,0,0,,,,,,,,
2024-06-01,scotts_bay,rocky,GS,GS_VK,yes,parallel,quadrat,20,5.7,5.6,14:20,14:33,right,14,5.9,no,cobble,0,0,0,0,0,0,0,,,,,,,,
2024-06-01,scotts_bay,rocky,GS,GS_VK,yes,parallel,quadrat,20,5.7,5.6,14:20,14:33,right,18,5.7,no,cobble,0,0,0,0,0,0,0,,,,,,,,
2024-05-31,scotts_bay,rocky,VK,VK_GS,yes,perpendicular,belt,43,11.3,1.9,14:53,15:08,left,NA,NA,no,bedrock,0,2,9,3,1,0,0,,,,,,,,
2024-05-31,scotts_bay,rocky,VK,VK_GS,yes,perpendicular,quadrat,43,11.3,1.9,15:09,15:20,left,0,1.9,no,bedrock,0,1,4,0,0,0,0,,,,,,,,
2024-05-31,scotts_bay,rocky,VK,VK_GS,yes,perpendicular,quadrat,43,11.3,1.9,15:09,15:20,left,4,3.2,no,bedrock,0,0,1,0,0,0,0,,,,,,,,
2024-05-31,scotts_bay,rocky,VK,VK_GS,yes,perpendicular,quadrat,43,11.3,1.9,15:09,15:20,left,8,4.6,no,bedrock,0,1,0,0,0,0,0,,,,,,,,
2024-05-31,scotts_bay,rocky,VK,VK_GS,yes,perpendicular,quadrat,43,11.3,1.9,15:09,15:20,left,12,6,no,sand,0,0,2,0,0,0,0,,,,,,,,
2024-05-31,scotts_bay,rocky,VK,VK_GS,yes,perpendicular,quadrat,43,11.3,1.9,15:09,15:20,left,16,6.7,no,sand,0,0,0,0,0,0,0,,,,,,,,
2024-05-31,scotts_bay,rocky,VK,VK_GS,yes,perpendicular,quadrat,43,11.3,1.9,15:09,15:20,left,20,7.2,no,sand,0,0,0,0,0,0,0,,,,,,,,
2024-05-31,scotts_bay,rocky,VK,VK_GS,yes,perpendicular,quadrat,43,11.3,1.9,15:09,15:20,left,24,7.6,no,sand,0,0,0,0,0,0,0,,,,,,,,
2024-05-31,scotts_bay,rocky,VK,VK_GS,yes,perpendicular,quadrat,43,11.3,1.9,15:09,15:20,left,28,8.1,no,sand,0,0,0,0,0,0,0,,,,,,,,
2024-05-31,scotts_bay,rocky,VK,VK_GS,yes,perpendicular,quadrat,43,11.3,1.9,15:09,15:20,left,32,8.9,no,sand,0,0,0,0,0,0,0,,,,,,,,
2024-05-31,scotts_bay,rocky,VK,VK_GS,yes,perpendicular,quadrat,43,11.3,1.9,15:09,15:20,left,36,9.6,no,sand,0,0,0,0,0,0,0,,,,,,,,
2024-05-31,scotts_bay,rocky,VK,VK_GS,yes,perpendicular,quadrat,43,11.3,1.9,15:09,15:20,left,40,10.6,no,sand,0,0,0,0,0,0,0,,,,,,,,
2024-06-01,scotts_bay,rocky,VK,VK_GS,yes,parallel,belt,20,5.6,5.7,14:05,14:19,left,NA,NA,no,cobble,0,5,9,0,1,0,1,,,,,,,,
2024-06-01,scotts_bay,rocky,VK,VK_GS,yes,parallel,quadrat,20,5.7,5.6,14:21,14:31,left,0,5.6,no,cobble,0,0,0,0,0,0,0,,,,,,,,
2024-06-01,scotts_bay,rocky,VK,VK_GS,yes,parallel,quadrat,20,5.7,5.6,14:21,14:31,left,4,5.9,no,cobble,0,0,0,0,0,0,0,,,,,,,,
2024-06-01,scotts_bay,rocky,VK,VK_GS,yes,parallel,quadrat,20,5.7,5.6,14:21,14:31,left,8,5.8,no,bedrock,0,0,2,0,0,0,0,,,,,,,,
2024-06-01,scotts_bay,rocky,VK,VK_GS,yes,parallel,quadrat,20,5.7,5.6,14:21,14:31,left,12,5.6,no,bedrock,0,0,1,0,0,0,0,,,,,,,,
2024-06-01,scotts_bay,rocky,VK,VK_GS,yes,parallel,quadrat,20,5.7,5.6,14:21,14:31,left,16,5.5,no,boulder,0,0,0,0,0,0,0,,,,,,,,
2024-05-31,pyramid_rock,rocky,EL,AK_EL,yes,perpendicular,belt,42,11.9,2,10:33,10:50,left,NA,NA,no,boulder,2,12,17,1,0,0,0,,,,,,,,
2024-05-31,pyramid_rock,rocky,EL,AK_EL,yes,perpendicular,quadrat,42,11.9,2,10:51,11:16,left,2,3.7,no,bedrock,0,0,3,0,0,0,0,,,,,,,,
2024-05-31,pyramid_rock,rocky,EL,AK_EL,yes,perpendicular,quadrat,42,11.9,2,10:51,11:16,left,6,5.7,no,bedrock,0,0,0,0,0,0,0,,,,,,,,
2024-05-31,pyramid_rock,rocky,EL,AK_EL,yes,perpendicular,quadrat,42,11.9,2,10:51,11:16,left,10,8,no,bedrock,0,0,0,0,0,0,0,,,,,,,,
2024-05-31,pyramid_rock,rocky,EL,AK_EL,yes,perpendicular,quadrat,42,11.9,2,10:51,11:16,left,14,7.9,no,boulder,0,1,1,0,0,0,0,,,,,,,,
2024-05-31,pyramid_rock,rocky,EL,AK_EL,yes,perpendicular,quadrat,42,11.9,2,10:51,11:16,left,18,7.5,no,boulder,0,0,0,0,0,0,0,,,,,,,,
2024-05-31,pyramid_rock,rocky,EL,AK_EL,yes,perpendicular,quadrat,42,11.9,2,10:51,11:16,left,22,7.5,no,boulder,0,1,0,0,0,0,0,,,,,,,,
2024-05-31,pyramid_rock,rocky,EL,AK_EL,yes,perpendicular,quadrat,42,11.9,2,10:51,11:16,left,26,8.8,no,boulder,0,0,0,0,0,0,0,,,,,,,,
2024-05-31,pyramid_rock,rocky,EL,AK_EL,yes,perpendicular,quadrat,42,11.9,2,10:51,11:16,left,30,9.2,no,boulder,0,1,0,0,0,0,0,,,,,,,,
2024-05-31,pyramid_rock,rocky,EL,AK_EL,yes,perpendicular,quadrat,42,11.9,2,10:51,11:16,left,34,10.3,no,cobble,0,0,0,0,0,0,0,,,,,,,,
2024-05-31,pyramid_rock,rocky,EL,AK_EL,yes,perpendicular,quadrat,42,11.9,2,10:51,11:16,left,38,10.4,no,boulder,1,0,0,0,0,0,0,,,,,,,,
2024-05-31,pyramid_rock,rocky,EL,AK_EL,yes,parallel,belt,20,6.4,6.5,12:26,12:15,right,NA,NA,no,bedrock,3,15,13,3,0,0,0,,,,,,,,
2024-05-31,pyramid_rock,rocky,EL,AK_EL,yes,parallel,quadrat,20,6.4,6.5,12:15,12:29,right,2,5.6,no,bedrock,0,0,0,0,0,0,0,,,,,,,,
2024-05-31,pyramid_rock,rocky,EL,AK_EL,yes,parallel,quadrat,20,6.4,6.5,12:15,12:29,right,6,6.1,no,bedrock,0,0,1,0,0,0,0,,,,,,,,
2024-05-31,pyramid_rock,rocky,EL,AK_EL,yes,parallel,quadrat,20,6.4,6.5,12:15,12:29,right,10,6.1,no,bedrock,0,2,3,0,0,0,0,,,,,,,,
2024-05-31,pyramid_rock,rocky,EL,AK_EL,yes,parallel,quadrat,20,6.4,6.5,12:15,12:29,right,14,5,no,bedrock,0,0,2,0,0,0,0,,,,,,,,
2024-05-31,pyramid_rock,rocky,EL,AK_EL,yes,parallel,quadrat,20,6.4,6.5,12:15,12:29,right,18,5.5,no,bedrock,0,0,1,0,0,0,0,,,,,,,,
2024-05-31,goby_town,rocky,EL,AK_EL,yes,perpendicular,belt,28,11.5,2.5,15:16,15:26,left,NA,NA,no,boulder,1,5,12,7,1,0,0,,,,,,,,
2024-05-31,goby_town,rocky,EL,AK_EL,yes,perpendicular,quadrat,28,11.5,2.5,15:26,15:43,left,2,3.5,no,boulder,0,0,1,0,0,0,0,,,,,,,,
2024-05-31,goby_town,rocky,EL,AK_EL,yes,perpendicular,quadrat,28,11.5,2.5,15:26,15:43,left,6,4.7,no,sand,0,0,1,1,0,0,0,,,,,,,,
2024-05-31,goby_town,rocky,EL,AK_EL,yes,perpendicular,quadrat,28,11.5,2.5,15:26,15:43,left,10,5.9,no,boulder,0,0,1,0,0,0,0,,,,,,,,
2024-05-31,goby_town,rocky,EL,AK_EL,yes,perpendicular,quadrat,28,11.5,2.5,15:26,15:43,left,14,7.1,no,sand,0,0,0,0,0,0,0,,,,,,,,
2024-05-31,goby_town,rocky,EL,AK_EL,yes,perpendicular,quadrat,28,11.5,2.5,15:26,15:43,left,18,8.2,no,sand,0,0,0,0,0,0,0,,,,,,,,
2024-05-31,goby_town,rocky,EL,AK_EL,yes,perpendicular,quadrat,28,11.5,2.5,15:26,15:43,left,22,9.7,no,sand,0,0,0,0,0,0,0,,,,,,,,
2024-05-31,goby_town,rocky,EL,AK_EL,yes,perpendicular,quadrat,28,11.5,2.5,15:26,15:43,left,26,10.7,no,sand,0,0,0,0,0,0,0,,,,,,,,
2024-06-01,goby_town,rocky,EL,AK_EL,yes,parallel,belt,20,6.7,6,14:43,14:53,left,NA,NA,no,boulder,0,6,10,2,0,0,0,,,,,,,,
2024-06-01,goby_town,rocky,EL,AK_EL,yes,parallel,quadrat,20,6.7,6,14:53,15:05,left,2,5.5,no,boulder,0,2,0,0,0,0,0,,,,,,,,
2024-06-01,goby_town,rocky,EL,AK_EL,yes,parallel,quadrat,20,6.7,6,14:53,15:05,left,6,5.5,no,boulder,0,0,0,0,0,0,0,,,,,,,,
2024-06-01,goby_town,rocky,EL,AK_EL,yes,parallel,quadrat,20,6.7,6,14:53,15:05,left,10,5.6,no,boulder,0,0,1,0,0,0,0,,,,,,,,
2024-06-01,goby_town,rocky,EL,AK_EL,yes,parallel,quadrat,20,6.7,6,14:53,15:05,left,14,5.5,no,boulder,0,0,1,0,0,0,0,,,,,,,,
2024-06-01,goby_town,rocky,EL,AK_EL,yes,parallel,quadrat,20,6.7,6,14:53,15:05,left,18,5.2,no,boulder,0,0,0,1,0,0,0,,,,,,,,
2024-05-31,second_beach,kelp,VK,VK_GS,yes,perpendicular,belt,43,11.4,2.5,9:29,9:44,left,NA,NA,yes,bedrock,0,2,1,3,1,0,0,,,,,,,,
2024-05-31,second_beach,kelp,VK,VK_GS,yes,perpendicular,quadrat,43,11.4,2.5,9:48,10:00,left,10,4.3,macroalgae,bedrock,0,0,0,2,1,1,0,quadrat survey started at 10m length due to surge (unworkable conditions in shallower depths),,,,,,,
2024-05-31,second_beach,kelp,VK,VK_GS,yes,perpendicular,quadrat,43,11.4,2.5,9:48,10:00,left,14,4.7,yes,bedrock,0,0,0,0,0,0,0,quadrat survey started at 10m length due to surge (unworkable conditions in shallower depths),,,,,,,
